"Classe","Num","Mahalanobis Distance","Outlier","Área","Perímetro","Comprimento do núcleo","Largura do núcleo","Coeficiente de assimetria","Comprimento de kernel","Taxa de diâmetro equivalente"
"Osmancik","2539",904.993,"TRUE",13950,490.427002,209.6511688,85.35925293,0.913361788,14158,0.55029583
"Cammeo","254",30.2,"TRUE",14549,485.493988,199.7572784,93.64827728,0.883298874,14846,0.619238138
"Osmancik","2544",67.122,"TRUE",12837,463.321991,192.9236755,86.35762024,0.894220948,13229,0.58882618
"Osmancik","2552",44.692,"TRUE",8505,359.1000061,147.7988892,73.8086853,0.866379678,8651,0.677257538
"Osmancik","2562",24.931,"TRUE",11122,410.9869995,165.0363159,87.1431427,0.849229395,11379,0.713863909
"Osmancik","2564",23.546,"TRUE",9510,401.4920044,169.6710052,72.38471222,0.90443188,9764,0.654552937
"Osmancik","2569",106.698,"TRUE",12845,464.1210022,194.3322144,85.52433777,0.897951961,13125,0.774962306
"Cammeo","257",23.612,"TRUE",14400,486.8999939,200.1377106,93.24651337,0.88483119,14714,0.618131876
"Osmancik","2573",26.129,"TRUE",11905,443.7690125,185.2702332,83.60573578,0.892390668,12209,0.627206147
"Osmancik","2577",73.5,"TRUE",11659,442.3380127,186.1499634,81.04517365,0.900248826,11974,0.689066172
"Osmancik","2578",18.169,"TRUE",11119,427.04599,178.8131256,80.61784363,0.892599881,11420,0.790712535
"Osmancik","2582",122.604,"TRUE",12239,432.2980042,168.4900818,94.25421906,0.828894377,12489,0.682599008
"Osmancik","2584",26.384,"TRUE",9622,403.7739868,170.7179871,72.92540741,0.904171884,9897,0.702900112
"Osmancik","2588",95.46,"TRUE",12378,459.9760132,191.2494965,83.99846649,0.898384988,12800,0.565515339
"Osmancik","2603",22.642,"TRUE",10510,420.0220032,175.7176971,78.40139008,0.894944191,10756,0.572814465
"Osmancik","2605",75.139,"TRUE",11415,438.9299927,184.5671082,80.09941864,0.900919914,11745,0.791060269
"Osmancik","2606",24.824,"TRUE",11300,415.4729919,166.0729675,87.74008179,0.849043846,11579,0.612632155
"Osmancik","2608",30.331,"TRUE",11501,439.5379944,182.6630707,81.62102509,0.894614279,11878,0.583333313
"Cammeo","261",26.201,"TRUE",16706,533.6259766,228.1561737,94.20754242,0.910772681,17037,0.636249363
"Osmancik","2613",189.175,"TRUE",10468,427.7139893,182.20401,74.52765656,0.912519097,10672,0.539921582
"Osmancik","2617",128.534,"TRUE",9751,412.5979919,175.4506378,71.44275665,0.913340867,10034,0.714358985
"Osmancik","2619",28.09,"TRUE",11364,428.9530029,180.7597198,80.28202057,0.89595902,11551,0.580269635
"Osmancik","2620",159.389,"TRUE",12587,461.7810059,193.9949493,83.73388672,0.902051151,12910,0.669521272
"Osmancik","2622",32.305,"TRUE",12106,448.5,186.505127,83.69871521,0.893645108,12389,0.651385546
"Osmancik","2627",21.706,"TRUE",11617,418.45401,167.9147491,88.90756989,0.848322153,11822,0.760673106
"Osmancik","2631",19.519,"TRUE",12261,438.8980103,173.3647461,90.8826828,0.851577818,12499,0.778822362
"Osmancik","2636",19.171,"TRUE",9520,394.8909912,161.3152008,76.16378021,0.881522179,9852,0.778032064
"Osmancik","2644",19.639,"TRUE",11075,416.8500061,165.2962646,86.2791214,0.852965951,11315,0.661273003
"Osmancik","2645",30.094,"TRUE",10598,411.4790039,162.2022858,85.22140503,0.850854099,10936,0.593526006
"Osmancik","2646",36.326,"TRUE",11297,416.6799927,165.3592072,88.23674774,0.845732868,11535,0.62928921
"Osmancik","2648",423.797,"TRUE",12840,470.0960083,199.2614899,82.7935257,0.90959233,13072,0.557872772
"Osmancik","2655",32.424,"TRUE",12418,453.04599,187.8212128,85.17218781,0.891269088,12719,0.77997613
"Osmancik","2656",101.78,"TRUE",11573,446.9240112,186.3487854,80.14228821,0.902797401,11884,0.572240889
"Osmancik","2657",72.209,"TRUE",11816,446.1000061,187.143158,81.82019043,0.899361193,12069,0.746713877
"Osmancik","2658",33.408,"TRUE",10655,417.973999,177.5075836,77.15759277,0.90058881,10822,0.733562827
"Cammeo","266",111.797,"TRUE",14887,493.0450134,199.164917,96.6937027,0.874239087,15347,0.617128909
"Osmancik","2660",80.125,"TRUE",12635,439.0830078,171.228714,94.81417847,0.832697392,12929,0.631118894
"Osmancik","2666",37.38,"TRUE",12349,452.0090027,187.9687347,84.54865265,0.893128455,12646,0.585760355
"Osmancik","2667",1224.248,"TRUE",11449,411.2999878,156.9254913,94.25743103,0.799511433,11696,0.724253535
"Osmancik","2669",38.373,"TRUE",11322,415.4859924,165.3483429,88.39618683,0.845101535,11545,0.650689662
"Cammeo","267",88.813,"TRUE",14493,506.8410034,219.0030823,84.91929626,0.921762943,14804,0.541106641
"Osmancik","2672",121.626,"TRUE",10156,409.2900085,177.7449951,73.22962952,0.911187172,10327,0.751795113
"Osmancik","2676",79.957,"TRUE",12124,446.4400024,188.9753418,82.71679688,0.899115205,12336,0.740351737
"Osmancik","2679",206.565,"TRUE",12213,452.4039917,192.3418274,81.44419861,0.905926645,12406,0.642620385
"Osmancik","2681",27.053,"TRUE",12406,434.7309875,172.1839447,92.85658264,0.842121959,12704,0.644467533
"Osmancik","2685",27.723,"TRUE",8604,373.6830139,153.5796051,72.30964661,0.882224798,8787,0.602563202
"Osmancik","2689",27.763,"TRUE",11977,442.3640137,185.2654114,83.16057587,0.893595755,12186,0.681750894
"Osmancik","2691",245.229,"TRUE",11281,407.1010132,160.91008,90.44052124,0.827098966,11483,0.670012474
"Osmancik","2692",169.023,"TRUE",13751,451.9410095,175.4111786,101.1442719,0.817017794,14063,0.757005215
"Osmancik","2693",22.566,"TRUE",12382,453.0499878,187.1069946,85.73007965,0.888855577,12771,0.61345619
"Osmancik","2694",429.243,"TRUE",13825,483.2000122,205.7550354,86.98259735,0.906247139,14023,0.739581645
"Osmancik","2695",243.01,"TRUE",13589,479.8359985,201.7117767,87.16551208,0.901811779,13908,0.589339912
"Osmancik","2697",260.681,"TRUE",11711,447.0039978,190.9449158,79.28987122,0.909707367,11904,0.591464639
"Osmancik","2699",141.34,"TRUE",11046,423.4979858,183.4550018,76.97341919,0.90771997,11198,0.822793305
"Cammeo","270",121.33,"TRUE",13950,476.3370056,193.6352386,92.94416809,0.877270579,14280,0.715641499
"Osmancik","2700",27.251,"TRUE",12258,447.8460083,186.6801453,84.94548035,0.890474975,12616,0.70545578
"Osmancik","2701",24.487,"TRUE",12162,450.7909851,186.6923676,84.63767242,0.891330719,12502,0.658010066
"Osmancik","2706",141.599,"TRUE",11133,431.7019958,184.9529877,77.7363205,0.90738374,11287,0.552232146
"Osmancik","2707",52.53,"TRUE",12955,451.803009,191.7145691,86.62509918,0.892096937,13143,0.602446079
"Osmancik","2709",43.829,"TRUE",12558,452.6929932,189.4781647,85.08824921,0.89349848,12799,0.624031007
"Cammeo","271",19.693,"TRUE",14421,507.8049927,213.8856812,86.87624359,0.913792789,14881,0.650943398
"Osmancik","2715",32.091,"TRUE",11511,439.5130005,183.2423401,81.7984848,0.894835949,11736,0.573171318
"Osmancik","2716",1176.372,"TRUE",11635,449.3089905,197.5706482,75.25814056,0.924609005,11842,0.521889269
"Osmancik","2719",17.952,"TRUE",10074,416.9719849,172.3453217,75.89259338,0.897825241,10422,0.554705143
"Osmancik","2720",316.8,"TRUE",13320,467.6380005,200.3820801,85.1255722,0.905279577,13504,0.646570563
"Osmancik","2722",3066.071,"TRUE",11621,402.2109985,153.5849915,96.63773346,0.777232587,11797,0.810108066
"Osmancik","2724",377.756,"TRUE",12695,464.9679871,197.8196564,82.43714142,0.909030855,12981,0.601944029
"Osmancik","2726",437.566,"TRUE",12734,466.3059998,198.7256775,82.28808594,0.910241067,13021,0.634953856
"Osmancik","2728",87.245,"TRUE",12581,439.1549988,171.1239014,95.38031006,0.830260396,12858,0.695736349
"Osmancik","2731",21.357,"TRUE",10665,422.3999939,176.8419342,77.75227356,0.898158908,10884,0.629872441
"Osmancik","2732",41.026,"TRUE",12206,441.2850037,186.7603149,83.657547,0.894063294,12404,0.59051764
"Osmancik","2733",1133.86,"TRUE",12646,473.8559875,204.0325165,79.89774323,0.920138478,12949,0.676039755
"Osmancik","2735",67.817,"TRUE",13028,467.2770081,194.7333679,87.140625,0.894290507,13304,0.56621325
"Osmancik","2739",343.087,"TRUE",11793,417.1600037,163.0438385,93.50109863,0.819225073,12022,0.661710262
"Cammeo","274",2789.733,"TRUE",14570,469.9819946,185.4014587,100.8879166,0.838981986,14895,0.654537261
"Osmancik","2740",27.815,"TRUE",11695,434.1340027,183.0924683,82.14225769,0.893713534,11845,0.798838794
"Osmancik","2743",17.855,"TRUE",10833,427.6839905,177.2799072,79.53668976,0.893707395,11158,0.763102293
"Osmancik","2746",44.676,"TRUE",7943,362.6730042,154.886322,65.93088531,0.904877186,8080,0.608659029
"Osmancik","2748",175.266,"TRUE",12437,462.7269897,193.9209137,83.32164764,0.902986825,12841,0.575947046
"Cammeo","275",93.636,"TRUE",11838,440.256012,181.3232727,83.83839417,0.886687219,12165,0.601524413
"Osmancik","2750",59.356,"TRUE",11322,415.6010132,164.598053,88.87003326,0.841715336,11619,0.754045963
"Osmancik","2753",47.031,"TRUE",15115,492.0159912,200.4536285,97.04860687,0.874987841,15411,0.72382915
"Osmancik","2754",110.791,"TRUE",11385,419.0100098,163.7038727,89.73258972,0.8363868,11767,0.640182197
"Osmancik","2756",57.277,"TRUE",11701,432.9760132,184.5192261,81.00479126,0.898484826,11887,0.760101318
"Osmancik","2759",226.866,"TRUE",12784,468.7139893,197.1924286,84.30416107,0.904004812,13140,0.582467675
"Cammeo","276",25.156,"TRUE",15223,514.9069824,220.3685608,89.43637848,0.913940132,15492,0.550281942
"Osmancik","2763",59.047,"TRUE",12752,455.3519897,191.7622375,85.68017578,0.894631803,12938,0.572403252
"Osmancik","2765",95.355,"TRUE",12730,462.3699951,192.6936188,85.33430481,0.896595895,13160,0.633711696
"Osmancik","2768",30.795,"TRUE",8848,369.7780151,150.2787628,76.50944519,0.860697448,9009,0.635814905
"Osmancik","2769",66.585,"TRUE",11298,436.6560059,183.2994232,79.59326172,0.900804281,11650,0.725812674
"Cammeo","277",136.565,"TRUE",13694,464.5599976,191.3311005,91.70781708,0.877643049,13918,0.708799183
"Osmancik","2771",66.214,"TRUE",7833,373.1570129,162.5164337,63.56500244,0.920335591,8015,0.769752383
"Osmancik","2777",69.613,"TRUE",11418,432.894989,184.0161591,79.63114166,0.901518822,11608,0.631421804
"Osmancik","2779",242.571,"TRUE",11370,444.6879883,188.1779633,77.82491302,0.910471976,11676,0.588509321
"Cammeo","278",98.233,"TRUE",17948,526.9180298,214.0938263,107.54245,0.864684939,18322,0.666369617
"Osmancik","2780",32.154,"TRUE",11422,414.8160095,166.049408,88.44297791,0.846347928,11624,0.709441006
"Osmancik","2781",44.16,"TRUE",10463,417.3569946,177.1761169,76.0458374,0.903204501,10681,0.583221853
"Osmancik","2783",28.273,"TRUE",12407,460.1789856,187.7365875,85.86541748,0.88927561,12849,0.58246094
"Osmancik","2786",44.024,"TRUE",12748,461.8880005,190.7079926,86.64506531,0.89083159,13158,0.786331117
"Osmancik","2787",94.864,"TRUE",11475,447.4809875,185.6542664,80.18083191,0.901929855,11818,0.758928597
"Osmancik","2799",437.419,"TRUE",12013,458.3590088,195.0823059,79.64270782,0.912869334,12330,0.610168636
"Osmancik","2800",26.652,"TRUE",10746,423.9909973,177.9532471,78.12187958,0.898485959,10942,0.581493497
"Osmancik","2805",83.328,"TRUE",11231,427.6669922,183.5870972,78.86173248,0.903038144,11427,0.721184075
"Osmancik","2806",115.218,"TRUE",13109,457.1700134,195.0704193,86.00750732,0.897553802,13271,0.599268556
"Osmancik","2807",71.414,"TRUE",11144,427.1210022,182.2164154,78.31833649,0.90291959,11332,0.684352756
"Osmancik","2811",17.756,"TRUE",10550,411.0299988,162.7136078,83.67723083,0.857633889,10875,0.618695736
"Osmancik","2813",24.061,"TRUE",11968,430.0669861,170.0013733,90.97499084,0.84476167,12252,0.63982892
"Osmancik","2821",75.97,"TRUE",10102,411.8080139,176.8137665,74.26673126,0.907511175,10350,0.577917635
"Osmancik","2822",260.991,"TRUE",13033,466.1390076,198.2071075,84.5166626,0.904531956,13234,0.769271612
"Osmancik","2825",138.369,"TRUE",11505,444.3940125,187.2300568,79.44548798,0.905512214,11745,0.559255302
"Osmancik","2826",19.664,"TRUE",12406,441.8779907,177.8626862,90.56725311,0.860649645,12864,0.623856008
"Osmancik","2827",689.294,"TRUE",11902,454.9419861,196.4692993,78.05166626,0.917701066,12214,0.700777173
"Cammeo","283",18.617,"TRUE",16030,512.8530273,210.2474823,97.63128662,0.885644615,16306,0.597799718
"Osmancik","2830",111.578,"TRUE",11961,448.5650024,189.1801453,81.78645325,0.901720047,12275,0.753401339
"Osmancik","2839",80.973,"TRUE",10980,428.0840149,181.8733521,77.56380463,0.904500961,11174,0.582802534
"Cammeo","284",190.652,"TRUE",15035,486.6530151,198.2198334,97.85749817,0.869642675,15279,0.623755395
"Osmancik","2842",18.535,"TRUE",11322,435.2009888,180.4284973,82.20979309,0.890165985,11650,0.659405947
"Osmancik","2847",28.458,"TRUE",10951,424.7690125,179.1313171,78.75501251,0.898169398,11138,0.567262352
"Osmancik","2849",28.135,"TRUE",11577,418.7600098,168.2886353,89.30425262,0.847584009,11746,0.806085527
"Osmancik","2855",20.621,"TRUE",8965,383.4819946,156.289444,74.67707825,0.878461719,9317,0.620286465
"Osmancik","2860",84.384,"TRUE",11437,430.6119995,184.1344604,79.24053955,0.902666569,11587,0.687939823
"Osmancik","2863",422.527,"TRUE",13005,467.7999878,199.9649963,83.36130524,0.908961773,13251,0.552933693
"Osmancik","2872",24.759,"TRUE",11242,427.2520142,180.3034821,80.25297546,0.895481169,11402,0.770211041
"Osmancik","2873",40.636,"TRUE",9876,384.4599915,156.1647644,81.23886871,0.854036808,9999,0.632347286
"Osmancik","2877",157.089,"TRUE",11726,450.7449951,189.0930786,80.31674957,0.905312002,12061,0.556261837
"Osmancik","2882",138.594,"TRUE",11795,446.1839905,189.0428772,80.70845795,0.904283702,12081,0.632812917
"Osmancik","2889",35.286,"TRUE",9819,410.6480103,172.6212616,73.48200226,0.904872179,10096,0.588245869
"Osmancik","2892",26.886,"TRUE",10536,397.4989929,160.9679108,83.69868469,0.854183793,10711,0.675384641
"Osmancik","2894",30.804,"TRUE",11512,414.6000061,166.6441956,88.62690735,0.846849144,11700,0.77054888
"Osmancik","2895",35.151,"TRUE",10608,404.6929932,161.5894012,85.35478973,0.849107444,10895,0.708475232
"Osmancik","2897",57.044,"TRUE",9251,375.6090088,151.824173,79.25946808,0.8529163,9431,0.62786752
"Cammeo","290",19.812,"TRUE",13792,475.7820129,196.7065887,90.34710693,0.888281822,14183,0.773267567
"Osmancik","2903",257.34,"TRUE",12260,453.572998,193.1613312,81.17553711,0.907409608,12508,0.574158192
"Osmancik","2905",184.775,"TRUE",11531,445.7390137,187.9770966,79.08082581,0.907202661,11918,0.605428934
"Osmancik","2910",59.656,"TRUE",11746,436.9500122,185.2539063,81.15396118,0.898941457,11926,0.589481056
"Osmancik","2915",91.805,"TRUE",10925,437.2590027,181.5909424,77.65763092,0.903943717,11231,0.779577553
"Osmancik","2918",47.41,"TRUE",11681,431.2279968,183.7963867,81.16801453,0.897202611,11857,0.591143727
"Osmancik","2920",63.9,"TRUE",12183,450.6659851,189.0736694,83.80858612,0.896393657,12432,0.810039878
"Osmancik","2921",37.021,"TRUE",12008,440.5180054,185.9886627,83.02412415,0.894836783,12227,0.699400067
"Osmancik","2925",34.172,"TRUE",10409,391.57901,159.8153229,83.1529007,0.853979766,10549,0.653298199
"Cammeo","293",393.558,"TRUE",13166,461.9389954,185.600296,91.29359436,0.870661438,13562,0.656331003
"Osmancik","2931",191.255,"TRUE",11240,438.5130005,186.4797363,77.60256195,0.90929842,11492,0.565221786
"Osmancik","2933",46.683,"TRUE",11210,428.8919983,181.8733215,79.41140747,0.899641037,11456,0.631727219
"Osmancik","2935",53.974,"TRUE",10550,404.2950134,160.4701233,85.4500351,0.846431196,10846,0.779806316
"Osmancik","2938",26.324,"TRUE",12711,458.7330017,188.3154297,86.86006927,0.887271404,13092,0.57829845
"Osmancik","2939",33.605,"TRUE",11545,427.6199951,167.4120941,89.4489212,0.845292509,11925,0.63239485
"Osmancik","2946",860.235,"TRUE",12152,454.2120056,198.8995972,78.32300568,0.919203997,12338,0.785469592
"Osmancik","2948",62.937,"TRUE",10546,428.5450134,179.5966187,77.14633179,0.903041482,10893,0.597642541
"Cammeo","295",48.72,"TRUE",13782,471.131012,194.4383392,90.97846222,0.883779347,14000,0.596623361
"Osmancik","2950",300.135,"TRUE",10000,415.2739868,180.1518707,71.01284027,0.919031918,10176,0.542829216
"Osmancik","2958",125.56,"TRUE",9447,407.0920105,173.822403,70.0859375,0.915109992,9698,0.582500935
"Cammeo","296",145.947,"TRUE",14533,487.20401,196.8149872,95.84307861,0.87341845,14873,0.651120067
"Osmancik","2962",31.221,"TRUE",11790,444.3429871,184.4224854,82.44760895,0.894504786,12103,0.59605664
"Cammeo","297",2232.346,"TRUE",12557,443.2189941,175.5974884,92.33856964,0.850575089,12860,0.622867048
"Cammeo","298",69.284,"TRUE",16431,509.3850098,208.0528717,101.9614868,0.871680319,16875,0.732219279
"Osmancik","2980",101.201,"TRUE",13344,469.5280151,196.6878967,87.38163757,0.895895183,13609,0.599137902
"Osmancik","2981",24.375,"TRUE",11044,420.2189941,165.992218,87.1315155,0.851155698,11328,0.612942636
"Osmancik","2986",86.294,"TRUE",13443,469.45401,196.6380157,87.97914886,0.894325554,13686,0.572261691
"Osmancik","2992",134.743,"TRUE",11601,435.5570068,187.0918579,79.5267868,0.905161321,11757,0.720111728
"Cammeo","30",30.711,"TRUE",14945,493.1080017,202.0469818,95.07941437,0.882356942,15357,0.739998043
"Osmancik","3000",263.566,"TRUE",11593,442.6700134,189.7674408,78.48375702,0.9104684,11806,0.630671322
"Osmancik","3001",73.598,"TRUE",10788,402.3349915,160.8686371,86.55402374,0.842918277,10961,0.76234895
"Osmancik","3008",1072.599,"TRUE",10880,394.644989,153.7948151,90.98818207,0.806216478,11057,0.747766316
"Osmancik","3014",366.503,"TRUE",12715,462.6170044,197.4936371,82.3947525,0.908813775,12924,0.682721198
"Osmancik","3015",57.816,"TRUE",11993,427.5390015,168.4983673,91.95948029,0.837942243,12286,0.639285743
"Osmancik","3025",109.744,"TRUE",12558,453.2290039,192.4563904,84.11142731,0.899441361,12747,0.786842108
"Osmancik","3026",257.183,"TRUE",7551,369.0639954,163.4088287,59.53240585,0.931275487,7723,0.75646162
"Osmancik","3028",41.345,"TRUE",9371,394.428009,169.184082,70.86470032,0.90805012,9528,0.777999163
"Cammeo","303",20.632,"TRUE",16412,508.3670044,210.5748596,99.99417877,0.880059838,16759,0.730591178
"Osmancik","3031",146.677,"TRUE",10586,423.7460022,181.4046631,75.15120697,0.910152256,10760,0.78852886
"Osmancik","3038",68.292,"TRUE",9360,399.3919983,171.0101776,70.23106384,0.911777914,9533,0.692307711
"Osmancik","3039",154.105,"TRUE",11447,419.6199951,163.9205322,91.27414703,0.830633521,11831,0.732983291
"Osmancik","3042",1091.1,"TRUE",12261,457.5119934,201.0179291,78.15812683,0.92131722,12431,0.81241715
"Osmancik","3043",95.909,"TRUE",11496,440.4689941,185.7225647,79.85572052,0.902841687,11759,0.750930846
"Osmancik","3045",35.788,"TRUE",11835,418.7130127,168.2098236,90.15866089,0.844224811,12025,0.665485859
"Osmancik","3048",70.701,"TRUE",12802,457.6610107,192.062973,85.54149628,0.895340383,13001,0.756351173
"Osmancik","3049",1118.892,"TRUE",10589,439.7080078,191.7048798,71.42118073,0.928008914,10817,0.510953486
"Osmancik","3052",29.688,"TRUE",14217,472.3150024,196.7444763,92.90378571,0.881488621,14426,0.599873424
"Osmancik","3053",36.589,"TRUE",10842,434.2730103,179.4348755,79.00735474,0.897844732,11251,0.545784056
"Osmancik","3056",29.034,"TRUE",12267,429.6940002,171.370636,92.45801544,0.841972291,12520,0.775901318
"Osmancik","3059",55.308,"TRUE",11393,415.7999878,164.9104309,88.90424347,0.842237771,11638,0.695543349
"Osmancik","3061",21.54,"TRUE",11759,429.3380127,169.3289185,89.80245209,0.847783029,12011,0.670486927
"Osmancik","3063",170.504,"TRUE",12325,454.0490112,192.6950531,82.55290985,0.903583407,12583,0.786033154
"Osmancik","3066",26.002,"TRUE",13580,460.5490112,192.759613,90.2240448,0.883693993,13753,0.794152021
"Osmancik","3068",312.602,"TRUE",12110,421.9549866,164.9659576,94.69145966,0.818851054,12319,0.661098361
"Osmancik","3069",63.571,"TRUE",12666,453.677002,191.3647461,85.13594818,0.895586014,12866,0.670158744
"Osmancik","3073",74.456,"TRUE",14142,470.7130127,180.6985779,101.7622604,0.826347649,14709,0.702742994
"Osmancik","3074",269.817,"TRUE",12808,466.9240112,197.1746674,83.79329681,0.905207455,13186,0.54372561
"Osmancik","3077",36.96,"TRUE",13347,461.8720093,193.527359,88.68710327,0.888814807,13536,0.777027428
"Osmancik","3078",310.05,"TRUE",9741,430.5599976,180.0662842,71.17449188,0.91856575,10204,0.764599681
"Osmancik","3079",21.07,"TRUE",12708,437.45401,174.3581238,93.8477478,0.842787087,12893,0.643443048
"Cammeo","308",23.169,"TRUE",16094,504.1260071,208.3711853,99.03029633,0.879845917,16325,0.648533225
"Osmancik","3080",20.744,"TRUE",12448,443.9689941,187.1029358,85.6495285,0.889072239,12621,0.625842154
"Osmancik","3083",72.026,"TRUE",12382,453.6029968,190.1286163,83.85016632,0.89749819,12605,0.638313234
"Osmancik","3084",42.376,"TRUE",12657,455.1820068,189.7709351,85.68873596,0.892252028,12926,0.767556071
"Osmancik","3085",22.616,"TRUE",11232,427.4299927,180.4371948,80.56560516,0.894782543,11424,0.598784506
"Osmancik","3089",673.865,"TRUE",10910,445.2739868,190.2480469,73.87875366,0.921520948,11229,0.627877533
"Cammeo","309",76.548,"TRUE",11784,438.1199951,181.7578888,83.74436188,0.887531638,11981,0.803765118
"Osmancik","3090",893.229,"TRUE",10213,430.0440063,187.3143921,69.94136047,0.927674353,10392,0.563444793
"Osmancik","3094",27.144,"TRUE",12095,444.0339966,186.0676727,83.80880737,0.892816246,12290,0.699942112
"Osmancik","3095",87.135,"TRUE",11879,446.1430054,187.9102325,81.59091949,0.900815725,12095,0.652692318
"Cammeo","310",975.616,"TRUE",15517,481.3779907,194.6375122,102.0583878,0.85150218,15718,0.650117338
"Osmancik","3100",21.138,"TRUE",12890,462.802002,190.3434753,87.71855927,0.887481391,13227,0.585696101
"Osmancik","3104",27.493,"TRUE",11511,438.9729919,182.5943756,81.35918427,0.895245492,11806,0.656908035
"Osmancik","3105",123.494,"TRUE",11810,444.3519897,187.8073883,80.46891022,0.903558373,11977,0.573078394
"Osmancik","3106",55.415,"TRUE",12974,460.3039856,192.9310455,86.72413635,0.893276095,13232,0.595930338
"Osmancik","3107",20.256,"TRUE",12726,455.3460083,188.7777863,86.93991089,0.88763839,13010,0.768478274
"Osmancik","3108",83.118,"TRUE",11644,444.631012,186.58461,80.90866089,0.901091099,11850,0.606964111
"Osmancik","3115",62.555,"TRUE",11492,419.2969971,165.4295502,89.53146362,0.84089005,11747,0.787338972
"Osmancik","3121",21.938,"TRUE",13410,464.776001,186.4289856,93.29445648,0.865777612,13894,0.716690719
"Osmancik","3125",26.14,"TRUE",10326,427.7250061,174.4743805,77.73373413,0.895266533,10691,0.607054651
"Osmancik","3127",70.83,"TRUE",12085,431.2080078,168.8847504,92.54956818,0.836475551,12279,0.702575445
"Osmancik","3128",168.437,"TRUE",13012,466.118988,196.2271118,85.11974335,0.901017964,13242,0.581932008
"Osmancik","3129",20.073,"TRUE",9236,394.3410034,160.928894,74.24967957,0.887201667,9465,0.577394366
"Osmancik","3132",25.261,"TRUE",14414,476.3210144,194.8597565,94.98594666,0.873146415,14664,0.66387254
"Osmancik","3135",118.975,"TRUE",10457,402.0629883,157.9617004,85.70410919,0.840015352,10719,0.67709142
"Osmancik","3138",20.712,"TRUE",12908,462.2099915,185.8509369,89.38809967,0.876738906,13199,0.727703214
"Osmancik","3140",88.728,"TRUE",11831,428.7009888,167.4166412,92.25314331,0.834479332,12116,0.773267984
"Osmancik","3141",18.902,"TRUE",12025,447.2269897,184.9146423,84.14797211,0.890458822,12373,0.647027194
"Osmancik","3143",65.881,"TRUE",10702,409.2659912,160.7001495,85.87031555,0.845262527,10990,0.68602562
"Osmancik","3145",131.806,"TRUE",11898,420.7789917,166.0784607,92.47577667,0.830633283,12133,0.762496769
"Osmancik","3146",20.69,"TRUE",10187,404.9679871,160.2264404,82.32900238,0.857892573,10489,0.616273463
"Osmancik","3148",71.727,"TRUE",14186,490.7139893,198.1422119,92.53504944,0.884250283,14721,0.59368068
"Osmancik","3155",35.029,"TRUE",12376,455.7330017,188.8243408,85.17462921,0.892484188,12702,0.563955367
"Osmancik","3158",118.776,"TRUE",11191,431.0570068,184.311676,78.07806396,0.905840099,11358,0.785884857
"Cammeo","316",31.581,"TRUE",15907,527.2109985,224.2521973,91.44113922,0.913089037,16206,0.547667384
"Osmancik","3162",40.543,"TRUE",12670,462.9140015,190.2050934,86.21523285,0.891370654,13047,0.713200092
"Osmancik","3163",133.427,"TRUE",13166,465.9670105,195.9054108,86.00589752,0.898478508,13383,0.658003926
"Osmancik","3167",24.374,"TRUE",12502,431.3129883,172.8981323,92.56533051,0.844614506,12679,0.808144808
"Osmancik","3170",36.14,"TRUE",10231,404.3640137,159.639267,82.99382782,0.854237139,10640,0.629987657
"Osmancik","3171",82.422,"TRUE",11097,436.144989,182.7428589,78.44047546,0.903190613,11472,0.628867745
"Osmancik","3173",24.265,"TRUE",11014,413.4400024,165.7452087,86.55466461,0.85281378,11182,0.582628012
"Osmancik","3176",24.576,"TRUE",14104,467.8009949,189.4949036,95.6470108,0.863267243,14409,0.789697647
"Osmancik","3180",137.474,"TRUE",9802,412.368988,176.1655731,71.48280334,0.913975,9991,0.566950083
"Osmancik","3181",197.809,"TRUE",13003,478.5870056,197.8812103,85.53159332,0.901759982,13402,0.588850677
"Cammeo","319",35.538,"TRUE",13319,468.2319946,192.9272461,89.33763123,0.886324942,13694,0.695218682
"Osmancik","3190",32.717,"TRUE",9994,406.6430054,173.0985107,74.46515656,0.902738631,10123,0.807009041
"Osmancik","3193",18.142,"TRUE",11999,440.6690063,176.7019043,88.94086456,0.86408931,12483,0.646846354
"Osmancik","3197",42.268,"TRUE",11623,424.3590088,167.4039917,90.13301086,0.842679143,11990,0.760269463
"Osmancik","3202",49.447,"TRUE",9598,397,172.0067902,72.28364563,0.907414317,9766,0.796845138
"Osmancik","3207",29.982,"TRUE",10453,411.447998,175.732193,76.61852264,0.899948597,10589,0.805626214
"Osmancik","3209",56.65,"TRUE",12593,432.1839905,171.4846954,93.92502594,0.836663902,12785,0.663767636
"Cammeo","321",91.705,"TRUE",12745,453.0350037,187.0058441,87.66728973,0.883307338,13040,0.605175674
"Osmancik","3211",18.847,"TRUE",11734,430.2799988,181.8872986,82.55502319,0.891062796,11875,0.799427688
"Osmancik","3218",102.217,"TRUE",12573,461.4660034,192.9033508,84.57207489,0.898771763,12893,0.550433397
"Osmancik","3219",86.236,"TRUE",12318,442.5870056,189.5644379,83.20392609,0.898525357,12495,0.651746035
"Cammeo","322",326.643,"TRUE",14400,481.506012,193.782959,96.51618958,0.867140651,14876,0.683890581
"Osmancik","3230",18.354,"TRUE",8992,377.3320007,158.2789154,73.05545044,0.887108207,9105,0.594512403
"Osmancik","3231",46.372,"TRUE",11123,426.8559875,181.0818024,79.00098419,0.899814665,11362,0.762058079
